track_name,artist_name,popularity,danceability,energy,key,loudness,acousticness,liveness,duration_ms,streaming_count,duration_minutes
Dancing In The Flames,The Weeknd,84,-0.6641321060634766,0.4978237525262126,1,0.09970294450942749,-0.9888405733697342,-0.7358328429054265,220037,720000,3.6672833333333332
Chill Bae,Lil Uzi Vert,76,0.1353267207307578,0.11553726944040965,3,0.15810817013192965,-0.55126145847765,-0.3505309447651856,138324,730000,2.3054
Wanna Be (with Megan Thee Stallion),GloRilla,74,1.7808794725488903,-0.078458856304625,1,0.37519425988862687,-0.904007832430331,-0.25861001479137086,156444,800000,2.6074
THE DINER,Billie Eilish,79,1.367825745371869,-1.464960578541195,1,-0.8491819539602635,-0.034373595079425896,-0.5267127272149975,186347,850000,3.105783333333333
Happy Face,Treaty Oak Revival,72,-0.9106319109916992,1.62186012816656,9,0.2322481369038728,-0.9898901319320542,1.1278640123136707,202219,760000,3.3703166666666666
PerkySex,Lil Uzi Vert,68,0.6616371150369619,1.3137486343362106,0,0.15490788379644996,-0.6447747589550386,-0.6538700136787748,170674,750000,2.8445666666666667
Feel It - From The Original Series “Invincible”,d4vd,78,-0.5775240664941019,-0.2838665188581911,8,0.19011103348672534,-0.8795444373687357,0.2699353325580649,157974,760000,2.6329
I Don't Wanna Wait,David Guetta,85,0.19528613274032544,0.406531458057961,1,0.5226741218486435,-0.8452167701048842,0.40015665002096945,149668,810000,2.494466666666667
HIM ALL ALONG,Gunna,76,1.4677580987211483,-0.7745626016250429,4,0.0677000811546318,-0.22376762136274458,-0.5267127272149975,158667,740000,2.64445
Half of forever,Henrik,77,0.6549749581470099,-1.8814816720525926,9,-0.2019240426095214,1.899023756562786,0.606978742462053,153250,780000,2.5541666666666667
Help Me,Real Boston Richey,73,0.6483128012570579,0.3780026160366324,6,0.05116526842132088,-0.38159597659884353,1.1431841673093066,181166,740000,3.019433333333333
Hecha Pa' Mí,Grupo Frontera,82,0.6016777030273942,1.079812129761316,8,0.6160158066334641,-0.655033602045385,0.8904016098813154,195846,760000,3.2641
Fable,Gigi Perez,77,-2.1831038769725226,-1.955656661308047,10,-0.8993197732161102,0.6521797501976044,-0.715150633661318,261005,770000,4.350083333333333
Bad Luck,Zach Top,72,-0.1311595548673206,0.052773816993486676,9,0.31332205740268854,0.9915107139552172,-0.37351117725863936,199248,850000,3.3208
Whiplash,aespa,80,1.4077986867115806,1.4678043812513852,10,0.9608466592813873,-0.6171547967887212,-0.7748992381442977,183227,850000,3.0537833333333335
you look like you love me (feat. Riley Green),Ella Langley,76,0.07536730872119016,0.18400649029159835,11,0.1935780103501615,0.39965438181984614,0.2316349450689753,224280,800000,3.738
Magic Johnson,ian,75,1.7275822174292748,0.26388724795131785,1,0.10690358876425655,-0.9884854595704529,-0.8377118736264046,137159,810000,2.2859833333333333
365,Charli xcx,78,0.7282586839364815,1.2167505714636933,1,0.3882620957585016,-0.38554168547974604,-0.15136892982192002,203618,780000,3.3936333333333333
Presidente,Gabito Ballesteros,85,0.5350561341278747,1.0512832877399874,11,0.6466852173484766,-0.5078586607877227,-0.48075226222809003,181065,760000,3.01775
Light Year (Practice),Lil Uzi Vert,74,-0.09784877041756081,0.28100455316411505,1,-0.17445491822998854,-0.932811507260919,1.2657454072743928,164366,800000,2.7394333333333334
Belong Together,Mark Ambor,81,-0.03788935840799316,0.14406611146173828,2,0.36639347246605797,0.9441622073843875,0.24695510006461116,148318,720000,2.471966666666667
BANDIT,Don Toliver,76,0.18862397585037347,0.862992930399219,2,0.5448094356690439,-0.9700984561854474,2.2462353269950848,147707,750000,2.4617833333333334
i am not who i was,Chance Peña,78,0.33519142742931585,-2.4121181336493045,0,-1.8986091814696047,1.7609239457311994,-0.6944684244172098,145438,780000,2.423966666666667
Never Lose Me,Flo Milli,76,0.8615018217355207,-0.4208049605605685,1,-0.3416698792587958,-0.7824799988985348,-0.6262937346866303,125902,760000,2.0983666666666667
PERO NO TE ENAMORES,Fuerza Regida,80,0.481758879008259,1.387923623591665,8,0.2586504991715793,0.37992583741533376,-0.5573530372062692,183847,810000,3.0641166666666666
If We Being Rëal,Yeat,80,-1.2970370106089124,-0.8202087488591686,1,-0.024841532046318848,-0.018590759555815992,-0.06710807734592295,172500,780000,2.875
N o C h i l l,PARTYNEXTDOOR,78,-0.5109024975945823,-1.322316368434552,2,-0.6520976538003138,1.0151849672406321,-0.6998304786656823,265374,810000,4.4229
Guess featuring billie eilish,Charli xcx,80,0.8548396648455687,0.40082568965369525,0,0.5557437473152657,-0.9272875148276556,-0.2739301697870067,143331,820000,2.38885
In The Stars,Benson Boone,81,-1.9299419151543482,-0.5862722442842739,10,0.1455737153179681,0.3404687486063092,-0.312230557276096,216410,730000,3.6068333333333333
Rey Sin Reina,Julión Álvarez y su Norteño Banda,84,-0.8173617145323717,-1.6361336306691667,3,-0.009373481424834325,0.1510747223229903,-0.33521078976954977,150523,860000,2.5087166666666665
Cool,Gracie Abrams,76,0.3618400549891237,-0.35804150811364555,0,0.4277322938960831,1.4492129441399042,-0.6033135021931766,229162,730000,3.819366666666667
I Am Not Okay,Jelly Roll,74,-0.770726616302708,0.04706804858922095,7,0.36506001982627484,-0.6617413071429191,-0.243289859795735,198067,730000,3.3011166666666667
A Cigarette,Gavin Adcock,72,-0.2644026926663598,-2.8229334587564363,7,-1.4321674480734576,2.3961830755564977,-0.3888313322542752,179900,810000,2.9983333333333335
"I Love You, I'm Sorry - Live From Vevo",Gracie Abrams,76,-1.35699642261848,-1.0769683270511259,10,-0.6774332539561939,1.547855666162466,-0.6523379981792112,204165,810000,3.40275
Losers (Feat. Jelly Roll),Post Malone,75,-0.2977134771161196,0.6689968046541843,0,0.6808216049269254,-0.8779661538163747,-0.25861001479137086,209038,730000,3.483966666666667
Sympathy is a knife featuring ariana grande,Charli xcx,78,0.3951508394388835,-0.22680883481553385,3,-0.3302021865566609,-0.613603658795909,-0.5190526497171797,154127,730000,2.568783333333333
Houdini,Eminem,81,1.8941361396780738,1.3936293919959308,9,1.0179184322641064,-0.8779661538163747,-0.9311648190997831,227239,760000,3.787316666666667
It's Up (feat. Young Thug & 21 Savage),Drake,76,0.8748261355154247,0.4578833736963525,1,0.452267822468093,-0.8890141386829016,-0.15902900731973793,278001,740000,4.63335
American Nights,Zach Bryan,73,-0.5442132820443422,0.20112379550439552,6,0.2527833075565336,-0.8712584487188404,-0.580333269699723,218933,760000,3.6488833333333335
FRI(END)S,V,86,-1.2370775985993447,-0.2382203716240653,8,0.5624110105141815,-0.868891023390299,-0.6668921454250653,148082,710000,2.4680333333333335
HOLLYWOOD,Peso Pluma,81,0.36850221187907567,0.22965263752572415,3,-0.27233034199007194,1.7688153634930044,-0.3505309447651856,284864,740000,4.747733333333334
Ends of the Earth,Ty Myers,71,-0.0312272015180412,-1.9727739665208441,9,-0.3278019718050511,0.024812038134111255,-0.6201656726883761,269830,730000,4.497166666666667
TEFLON DON,Future,74,1.7608930018790345,-0.369453044922177,11,0.08050122649655009,-0.9794103291443773,-0.5113925722193617,159894,720000,2.6649
Wild Ones (feat. Jelly Roll),Jessie Murph,73,0.0687051518312382,-0.5292145602416166,0,0.20291217882864362,-0.9792130437003322,1.7330101346412856,141368,810000,2.356133333333333
Magnetic,ILLIT,83,0.9680963319747521,0.14406611146173828,6,0.2021121072447737,0.02086632925320878,-0.7059585406639366,160688,770000,2.6781333333333333
High Road (feat. Jessie Murph),Koe Wetzel,73,-0.1977811237668402,0.4750006789091497,6,0.2583838086436228,-0.7887931331079787,-0.6829783081704829,178416,730000,2.9736
Maxed Out,Bayker Blankenship,73,0.2219347603001333,-1.5334297993923836,7,-1.120406220892157,0.423328635105261,-0.5650131147040871,172608,710000,2.8768
TGIF,GloRilla,76,1.5943390796302355,-0.6661530019439941,8,0.01516204714717582,-0.6826535642117023,-0.35819102226300353,164571,830000,2.74285
Houdini,Dua Lipa,81,0.6150020168072982,0.8344640883778904,9,0.4536012751078761,-0.978976301167478,-0.6515719904294294,185918,710000,3.0986333333333334
Forever,Noah Kahan,74,-1.7167528946758857,-2.2067104710957386,0,-1.1646768485329577,2.0252864407516653,-0.488412339725908,268354,760000,4.472566666666666
High Road (feat. Jessie Murph),Koe Wetzel,73,-0.2510783788864559,0.571998741781667,6,0.408263885355249,-0.6621358780310094,-0.5573530372062692,179413,720000,2.9902166666666665
Change Me,BigXthaPlug,73,1.1546367248934062,0.029950743376423773,6,0.38799540523054515,-0.6641087324714606,0.17801440258425014,137000,730000,2.283333333333333
obsessed,Olivia Rodrigo,77,0.18862397585037347,-0.3523357397093798,8,0.3762610220004533,-0.9217635223943921,0.7372000599249575,170542,750000,2.8423666666666665
BAND4BAND (feat. Lil Baby),Central Cee,81,1.5343796676206678,0.6918198782712472,11,0.3562592324037062,0.423328635105261,-0.4654321072324543,140733,760000,2.34555
Spin You Around,Morgan Wallen,72,-0.8973075972117952,1.3365717079532735,4,0.7882978876934474,-0.9875779465278455,0.21631479007333948,212850,840000,3.5475
I Ain't Sayin',Jordan Davis,73,-0.2510783788864559,1.536273602102574,8,0.5306748376873425,0.7666053077437762,-0.12838869732846628,174060,820000,2.901
Darlin',Chase Matthew,72,0.9747584888647041,-0.20969152960273668,2,0.07916777385676696,-0.2790075456953792,1.618108972174017,165000,640000,2.75
Hell is a Dance Floor,Vincent Mason,71,0.09535377939104604,-1.6247220938606353,9,-0.22139245115035555,2.0252864407516653,-0.8040075326360058,210000,770000,3.5
57,KAROL G,81,1.3078663333623013,0.3951199212494296,1,0.8008323425074092,-0.12117919045928029,-0.5650131147040871,298131,810000,4.96885
SANTAL 33,Peso Pluma,81,0.4217994669986913,0.6918198782712472,6,0.1367729278953992,1.6346612615423206,-0.243289859795735,189834,770000,3.1639
Hate Me,Lil Yachty,73,-0.09118661352760885,-0.1012819299216879,8,-0.0885805682279535,-0.9893298412709662,-0.17434916231537376,161259,810000,2.68765
A Lot More Free,Max McNown,75,-1.2170911279294894,-2.075477797797627,1,-0.592892356593942,-0.21193049472003714,-0.8231577263805506,198920,720000,3.3153333333333332
Pour Me A Drink (Feat. Blake Shelton),Post Malone,75,-0.4642673993649186,1.5191562968897767,11,0.7314928052386852,-0.9856445491762033,0.9823225398551304,195123,760000,3.25205
Belong Together,Mark Ambor,82,-0.03788935840799316,0.14406611146173828,2,0.36639347246605797,0.9441622073843875,0.24695510006461116,148318,770000,2.471966666666667
Madonna,Natanael Cano,84,0.5350561341278747,1.3137486343362106,0,0.16317529016310567,-0.8160185243862059,1.2810655622700287,187088,740000,3.118133333333333
House Again,Hudson Westbrook,71,-0.15780818242712844,-2.1667700922658786,8,-0.7353050985227824,1.6109870082569058,0.0018326201344380743,202291,740000,3.3715166666666665
GGUM,YEONJUN,80,1.4810824125010522,-0.1241050035387508,10,-0.07737956605377506,-0.9825274391602902,-0.6814462926709193,151689,710000,2.52815
we can't be friends (wait for your love),Ariana Grande,81,-0.04455151529794512,0.018539206567892322,5,-0.4686145705661519,-0.7505197569632248,-0.8101355946342602,228639,810000,3.81065
No Pasa Nada,Clave Especial,76,1.2145961369029739,1.4335697708257908,4,1.238204808356283,-0.08566781053115799,-0.4271317197433648,136001,730000,2.2666833333333334
Jailbreak,Waylon Wyatt,71,-0.9372805385515071,-0.2838665188581911,10,0.42079834016921075,1.1098819803822915,-0.5496929597084513,193533,720000,3.22555
Close To You,Gracie Abrams,77,-0.4109701442453029,0.48070644731341544,6,-0.3675388604705891,-0.8909869931233528,-0.7434929204032444,225973,770000,3.7662166666666668
hakuna matata,Gunna,75,1.827514570778554,0.4750006789091497,5,0.5088062143948988,0.11950905127577048,-0.5343728047128155,127853,860000,2.1308833333333332
Get It Sexyy,Sexyy Red,71,1.0613665284340794,-0.015695403857702028,5,0.25251661702857686,-0.6155765132363602,-0.404151487249911,148552,720000,2.4758666666666667
PLUTOSKI,Future,74,0.9481098613048962,-0.626212623114134,9,-0.4344781829877032,-0.44078160981238057,0.20865471257552157,179023,760000,2.9837166666666666
The Prophecy,Taylor Swift,76,-1.536874658647183,-0.6718587703482598,10,-1.0086628896783287,2.2620289736058137,0.9823225398551304,249807,850000,4.16345
Burning Down,Alex Warren,77,-1.0172264212309305,0.17830072188733262,10,0.7229587083440729,-0.6992255415114926,-0.8829063308635303,179437,810000,2.9906166666666665
That’s So True - Live From Radio City Music Hall,Gracie Abrams,63,-0.9972399505610746,0.7659948675267017,10,-0.11471623996770325,-0.8183859497147473,1.35000625975039,194199,730000,3.23665
BITTERSUITE,Billie Eilish,77,-0.8706589696519874,-2.21812200790427,9,-2.0887595279026825,2.2225718847967886,-0.5037324947215438,298440,760000,4.974
NUMBER 2,Lil Tecca,74,-0.07786229974770492,-0.044224245879030656,1,0.48507075740675865,-0.7789288609057226,-0.5113925722193617,137904,720000,2.2984
SI NO ES CONTIGO - REMIX,Cris Mj,81,0.5350561341278747,0.5548814365688699,0,0.6122821392420714,-0.8148348117219352,-0.404151487249911,254501,760000,4.2416833333333335
mewtwo,Ken Carson,73,-0.03788935840799316,0.5834102785901985,8,0.862971235521304,-0.9118992501921359,-0.19732939480882752,128000,800000,2.1333333333333333
TGIF,GloRilla,72,1.6143255503000915,-0.6661530019439941,10,-0.012040386704400573,-0.675945859114168,-0.3658510997608214,164571,710000,2.74285
Neva Play (feat. RM of BTS),Megan Thee Stallion,80,1.161298881783358,0.6461737310371215,2,0.42479869808856013,-0.9130829628564068,-0.6760842384224468,157173,800000,2.61955
Move,Adam Port,86,0.5017453496781149,0.7945237095480303,8,-0.520619223517695,-0.7710374431439176,0.34653610753624403,177599,720000,2.959983333333333
New Woman (feat. ROSALÍA),LISA,86,-1.1637938728098736,1.2053390346551618,7,0.4965384501088938,-0.6546390311572947,-0.8790762921146213,179790,710000,2.9965
Wine Into Whiskey,Tucker Wetmore,71,0.4151373101087394,0.30953339518544365,11,0.35999289979509885,-0.6996201123995829,-0.6653601299255018,166347,750000,2.77245
Pretty Slowly,Benson Boone,76,-0.4242944580252068,-0.3808645817307084,9,0.20184541671681697,0.46278572391428574,-0.572673192201905,261421,560000,4.3570166666666665
Better Days (feat. John Mayer),Zach Bryan,73,-0.5975105371639571,-0.44933380258189715,9,-0.09844811776234881,1.7885439078975167,-0.6630621066761563,212467,820000,3.5411166666666665
I'm Gonna Love You,Cody Johnson,71,-0.6641321060634766,-0.8487375908804973,3,0.08396820335998649,0.4193829262243585,-0.5496929597084513,188107,730000,3.1351166666666668
Cinderella,Future,76,1.4944067262809562,-1.3166106000302864,5,-0.3102003969599135,0.7074196745302391,-0.6033135021931766,169840,730000,2.8306666666666667
Liar,Jelly Roll,72,-0.04455151529794512,0.7089371834840444,1,0.3666601629940147,-0.8333796434621767,-0.6722541996735378,204933,710000,3.41555
intro (end of the world),Ariana Grande,81,-0.9705913230012668,-1.6018990202435723,10,-0.7742419156044507,1.6504440970659304,-0.028807689856833588,92400,700000,1.54
delusional,Ken Carson,73,-0.57086190960415,1.0626948245485188,0,0.3365241333349153,-0.9927113137818996,0.39249657252315157,131274,760000,2.1879
A Cold Sunday,Lil Yachty,72,-0.5109024975945823,1.2395736450807562,9,0.909908768441671,0.18264039337021012,-0.6316557889351029,107314,750000,1.7885666666666666
M a k e I t T o T h e M o r n i n g,PARTYNEXTDOOR,77,0.1686375051805176,-0.11839923513448508,4,0.18024348395233003,-0.6652924451357314,-0.19732939480882752,168453,720000,2.80755
Leave Me Alone,BigXthaPlug,71,1.2212582937929257,0.9086390776333448,7,0.6109486866022883,-0.87046930694266,-0.7013624941652459,143778,870000,2.3963
Down Bad,Taylor Swift,75,-0.7374158318529482,-1.5790759466265094,11,-1.0227974876600303,1.2164161201666583,-0.6523379981792112,261228,710000,4.3538
BAD TIME,Lil Tecca,73,0.5950155461374423,0.9143448460376106,2,0.7165581356731139,-0.8428493447763427,-0.5267127272149975,210803,630000,3.5133833333333335
The Way Back,Zach Bryan,71,-0.7240915180730443,-0.8601491276890287,0,-0.46301406947906293,1.662281223708638,-0.5190526497171797,185520,380000,3.092
Alibi (with Pabllo Vittar & Yseult),Sevdaliza,68,0.5950155461374423,0.63476219422859,11,0.31065515212312234,-0.9724264244251799,-0.41947164224554684,161656,700000,2.6942666666666666
So High School,Taylor Swift,76,-1.9032932875945405,1.2738082555063506,7,0.5501432462281765,-0.8850684298019991,-0.5650131147040871,228800,760000,3.8133333333333335
imgonnagetyouback,Taylor Swift,75,0.8814882924053765,-1.4364317365198662,9,-0.7718417008528409,1.4058101464499768,0.5533581999773276,222072,710000,3.7012
FIELD TRIP,¥$,76,0.5283939772379227,0.24676994273852132,11,0.49867197433254684,-0.7801125735699934,-0.7143846259115364,167229,740000,2.78715
Soltera,Shakira,87,1.2612312351326376,0.6233506574200586,2,0.49120463954976107,-0.3342474700280138,5.8924322159564095,214643,750000,3.577383333333333
05-Jul,Tito Double P,82,1.1679610386733101,-0.26674921364539395,10,-0.47554852429302424,0.5022428127233105,-0.31989063477391394,174213,730000,2.90355
UNA BOKA,Lalo Ebratt,70,0.5550426047977305,0.44647183688782105,7,0.46853594467344745,0.3483601663681141,-0.6592320679272473,150588,730000,2.5098
Or What,NLE Choppa,72,0.5283939772379227,-0.3238068976880512,1,-0.2632628640395465,-0.53547862295404,-0.6209316804381578,199165,820000,3.3194166666666667
Run Your Mouth,Gavin Adcock,70,0.4617724083384031,-0.4379222657733657,11,-0.026174984686101972,-0.5946642561675771,-0.5267127272149975,160291,770000,2.6715166666666668
Sounds Like the Radio,Zach Top,70,-0.08452445663765688,1.4392755392300567,7,0.6493521226280429,0.07216054470494097,1.3883066472394794,218868,780000,3.6478
Mirada,Ivan Cornejo,74,0.25524554474989236,-1.4250201997113348,4,-0.9809270747708394,1.9739922252999331,-0.5420328822106334,167523,770000,2.79205
Somebody Save Me,Eminem,75,-0.4975781838146784,0.0813026590148153,0,0.024229525097701207,1.7569782368502969,-0.488412339725908,230199,850000,3.83665
Break It Right Back,Megan Moroney,70,-1.0105642643409787,-0.5805664758800082,1,0.7224253272881598,0.5219713571278229,-0.8783102843648395,214670,700000,3.5778333333333334
This Town's Been Too Good To Us,Dylan Scott,72,0.2952184860896041,-0.5006857182202881,11,-0.12218357475048904,-0.7552546076203078,-0.0364677673546515,191627,680000,3.193783333333333
Chk Chk Boom,Stray Kids,82,1.8208524138886022,0.5548814365688699,2,1.0344532449974175,-0.3381931789089163,-0.9778912918364723,148051,770000,2.4675166666666666
Both Ways,Juice WRLD,73,0.4950831927881629,-1.4079028944985377,5,-0.6785000160680204,0.0682148358240385,2.6598795118772522,197428,710000,3.2904666666666667
Tough,Quavo,79,-0.4642673993649186,-0.4892741814117566,8,-0.3744728141974614,0.7902795610291912,-0.4501119522368185,188867,720000,3.1477833333333334
That’s So True,Gracie Abrams,56,-0.6574699491735247,0.9771082984845328,1,0.6669536974731807,-0.20009336807732972,-0.21264954980446335,166300,740000,2.7716666666666665
AGATS2 (Insecure) [with Nicki Minaj],Juice WRLD,0,-0.11117308419746472,0.509235289334744,8,0.6448183836527803,-0.034373595079425896,-0.20498947230664544,199074,710000,3.3179
AGATS2 (Insecure) [with Nicki Minaj],Juice WRLD,0,-0.07120014285775296,0.4407660684835554,8,0.6352175246463415,0.0011377848486963935,-0.2356297822979171,199074,720000,3.3179
23,Chayce Beckham,73,-0.15780818242712844,-0.3352184344965826,0,-0.20912468686435048,0.10372621575216079,-0.2892503247826425,228145,760000,3.802416666666667
if u think i'm pretty,Artemas,77,-0.77738877319266,-0.11839923513448508,8,0.21491325258669197,1.1414476514295113,1.702369824650014,128206,700000,2.1367666666666665
"Double Life - From ""Despicable Me 4""",Pharrell Williams,77,1.327852804032157,0.052773816993486676,8,0.5984142317883265,-0.8681018816141185,-0.6599980756770292,190782,810000,3.1797
The Largest,BigXthaPlug,71,1.6476363347498513,1.2395736450807562,5,1.0341865544694608,-0.7647243089344736,-0.722810711159136,132267,780000,2.20445
Wind Up Missin’ You,Tucker Wetmore,71,-0.5308889682644382,0.4521776052920868,6,0.2023787977727304,1.0270220938833394,-0.4271317197433648,166040,870000,2.767333333333333
Sale Para Ser Feliz,Ivan Cornejo,73,-0.39098367357544705,-0.8259145172634343,9,-0.6574314643594463,0.30890307755908936,-0.5956534246953588,192499,780000,3.2083166666666667
Relapse,Warren Zeiders,72,-0.57086190960415,0.6233506574200586,1,0.6600197437463081,-0.9923443628559756,-0.8001774938870968,158634,700000,2.6439
Cavalier,Juice WRLD,72,-0.4909160269247264,0.10983150103614392,11,-0.2235259753740086,-0.12907060822108524,-0.25861001479137086,152184,730000,2.5364
Take Care,BigXthaPlug,70,0.7882180959460491,0.07559689061054957,2,-0.12245026527844552,1.232198955690268,3.035223309270329,150000,720000,2.5
Mírame,Blessd,85,0.43512378077859526,0.07559689061054957,7,0.5674781305453575,-0.4368359009314782,-0.8706502068670217,157453,750000,2.624216666666667
Sorry Not Sorry,Lil Yachty,70,0.0687051518312382,-0.7631510648165114,1,-0.6886342561303723,-0.018590759555815992,0.6605992849467783,136709,610000,2.2784833333333334
Sienna,The Marías,71,0.2219347603001333,-0.9970875693914057,7,-0.7542401260077031,1.307167424427415,-0.15902900731973793,224840,820000,3.747333333333333
Guilty as Sin?,Taylor Swift,77,-0.17113249620703236,-1.2253183055620347,2,-0.4792821916844174,1.4018644375690743,-0.671488191923756,254366,790000,4.239433333333333
Dangerous,Jorge Rivera-Herrans,73,0.3418535843192678,0.06989112220628385,10,0.22318065895334743,1.816163870063834,-0.4654321072324543,204000,750000,3.4
I Told You Things,Gracie Abrams,74,-0.064537985967801,-0.728916454390917,5,-0.24539459866645225,2.565848557435304,-0.580333269699723,221207,710000,3.6867833333333335
Training Season,Dua Lipa,79,1.0680286853240315,-0.3181011292837855,5,0.5584106525948321,-0.8554756131952307,-0.43479179724118266,209488,730000,3.4914666666666667
Wanna Be Loved,The Red Clay Strays,70,-0.20444328065679215,-0.9913818009871403,8,0.1498407637652742,1.3860816020454645,-0.39649140975209307,217308,700000,3.6218
Drink Don't Need No Mix (feat. BigXthaPlug),Shaboozey,71,1.5543661382905238,-0.07275308790035928,9,0.3549257797639228,-0.688572127533056,-0.5113925722193617,133125,710000,2.21875
Guilty as Sin?,Taylor Swift,76,-0.17113249620703236,-1.2253183055620347,2,-0.4792821916844174,1.4018644375690743,-0.671488191923756,254366,700000,4.239433333333333
How Did It End?,Taylor Swift,75,-1.0638615194605943,-1.504900957371055,0,-0.608627097743383,2.104200618369715,-0.5496929597084513,238707,830000,3.97845
Addicted,Zerb,81,0.7948802528360011,0.5605872049731355,5,-0.14805255596228206,-0.8965109855566163,-0.5267127272149975,152250,830000,2.5375
so american,Olivia Rodrigo,76,-1.4436044621878557,1.7359754962518736,8,1.2483390484186352,-0.8602104638523135,3.916132221519389,169717,750000,2.8286166666666666
UWAIE,Kapo,87,0.3551778980991717,0.800229477952296,9,0.4784034942078428,-0.44867302757418553,-0.6232297036875032,172427,720000,2.8737833333333334
Houdini,Eminem,78,1.8941361396780738,1.3422774763575394,9,1.0077841922017543,-0.8815172918091869,-0.8492019898731314,227032,690000,3.7838666666666665
Down Bad,Taylor Swift,74,-0.7374158318529482,-1.5790759466265094,11,-1.0227974876600303,1.2164161201666583,-0.6523379981792112,261228,830000,4.3538
Volver Al Futuro,Oscar Maydon,81,0.6749614288168658,0.10983150103614392,1,-0.03337562894093103,-0.4881301163832103,-0.572673192201905,204103,740000,3.4017166666666667
I Can Do It With a Broken Heart,Taylor Swift,75,0.32852927053936387,0.6176448890157928,0,-0.48354924013172346,-0.5078586607877227,-0.22796970480009918,218005,700000,3.6334166666666667
The Smallest Man Who Ever Lived,Taylor Swift,75,-1.5035638741974233,-1.3280221368388179,10,-0.6683657760056683,1.0585877649305593,1.2121248647896679,245542,780000,4.092366666666667
Get It Sexyy,Sexyy Red,71,1.0613665284340794,-0.015695403857702028,5,0.25251661702857686,-0.6155765132363602,-0.404151487249911,148552,760000,2.4758666666666667
PRIMO,Tito Double P,81,0.06204299494128624,0.9428736880589391,3,0.07916777385676696,0.4075457995816511,-0.37351117725863936,164991,760000,2.74985
weren't for the wind,Ella Langley,71,-1.2370775985993447,0.9200506144418763,6,0.5170736207615543,-0.3539760144325262,-0.18966931731100958,193667,710000,3.2277833333333334
Harpy Hare,Yaelokre,76,-0.04455151529794512,-0.626212623114134,2,-1.3529603612703387,1.547855666162466,0.15503417009079637,180923,740000,3.0153833333333333
SKI,Future,71,1.0946773128838385,-0.4664511077946937,11,-0.26379624509545974,-0.6771295717784388,0.39249657252315157,147593,700000,2.4598833333333334
Super Tuna,Jin,83,-0.07120014285775296,1.832973559124391,8,0.6762878659516626,-0.9683228871890414,-1.034575865320325,114693,790000,1.91155
Giza,Natanael Cano,82,0.308542799869508,1.4164524656129938,5,0.41973157805738415,-0.6214950765577139,-0.35819102226300353,177581,730000,2.9596833333333334
Black Friday (pretty like the sun),Lost Frequencies,83,1.341177117812061,-0.14122230875154798,6,-1.1350741999297715,1.504452868472539,-0.6324217966848847,145599,790000,2.42665
Santa,Rvssian,83,0.48842103589821095,0.3780026160366324,3,0.41599791066599123,0.2733916976309671,-0.5037324947215438,193039,810000,3.2173166666666666
Breathe,Yeat,73,0.7215965270465295,-0.5520376338586795,11,-1.7375281025838,-0.8811227209210967,-0.5879933471975408,170847,810000,2.84745
Carry You Home,Alex Warren,78,-0.8440103420921796,0.09841996422761247,10,-0.13791831589993028,0.8534109031236308,-0.39649140975209307,166881,740000,2.78135
That's Who I Praise,Brandon Lake,71,0.0020835829317185986,0.06989112220628385,3,0.02876326407296378,-0.9867888047516649,0.23929502256679325,228286,730000,3.8047666666666666
PELIGROSA,FloyyMenor,83,0.7415829977163854,-0.7060933807738541,6,-0.22645957118153157,-0.12512489934018275,-0.751919005650844,134930,710000,2.2488333333333332
you look like you love me (feat. Riley Green),Ella Langley,72,0.07536730872119016,0.18400649029159835,11,0.1935780103501615,0.39965438181984614,0.2316349450689753,224280,700000,3.738
Sweet Dreams,Koe Wetzel,69,0.38848868254893154,-0.4150991921563028,2,0.4231985549208203,-0.002807924032206083,-0.48075226222809003,173269,710000,2.8878166666666667
JOYRIDE,Kesha,74,0.9147990768551364,1.4620986128471196,10,0.5133399533701615,-0.9225526641705727,-0.5037324947215438,150000,690000,2.5
I Ain't Worried,OneRepublic,78,0.4084751532187874,0.8515813935906875,0,0.1653088143867587,-0.5867728384057722,-0.8423079201250954,148486,750000,2.4747666666666666
The Thin Grey Line,$uicideboy$,71,0.7282586839364815,0.9314621512504077,1,0.4402667487100447,-0.9016404071017895,0.7448601374227755,105724,830000,1.7620666666666667
"I Love You, I'm Sorry - Live From Vevo",Gracie Abrams,74,-1.3636585795084322,-1.054145253434063,10,-0.6806335402916731,1.571529919447881,-0.6500399749298659,204165,570000,3.40275
Aquamarine,Addison Rae,76,-0.557537595824246,1.0512832877399874,7,-0.4504796146651011,-0.6913341237496876,-0.6416138896822662,162815,760000,2.7135833333333332
RELOJ,Peso Pluma,74,-0.6574699491735247,-0.9286183485402174,3,-0.8825182699548423,1.3624073487600497,-0.6546360214285567,232205,760000,3.8700833333333335
I CAN’T LET GO,Lil Tecca,73,-0.01790288773813728,0.67470257305845,8,0.632817309894732,-0.9657976335052637,0.20865471257552157,150204,730000,2.5034
Out of Oklahoma (From Twisters: The Album),Lainey Wilson,70,-0.20444328065679215,-0.9970875693914057,9,-0.587825236562766,0.7863338521482887,-0.572673192201905,208267,710000,3.4711166666666666
prove it,21 Savage,73,-0.5775240664941019,0.571998741781667,6,0.3071881752596861,0.4943513949615056,0.3848364950253336,207586,750000,3.459766666666667
BELANOVA,Peso Pluma,79,0.4950831927881629,0.9428736880589391,1,0.19517815351790135,1.2006332846430485,0.21631479007333948,164822,700000,2.7470333333333334
