track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,streaming_count
2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,100,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,251668,3,1000000
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,97,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,210373,4,970000
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,94,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,218424,4,940000
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,94,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,157280,4,940000
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,93,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,211979,4,900000
1QoyuMHNBe7lg3YW4Qtll4,St. Chroma (feat. Daniel Caesar),"Tyler, The Creator",90,0.576,0.884,0,-5.058,1,0.555,0.357,0,0.368,0.373,150.45,197020,4,920000
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,92,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,166300,4,930000
3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator",87,0.505,0.812,1,-3.986,1,0.461,0.285,0,0.444,0.664,80.09,255916,4,980000
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,98,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,169917,4,870000
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),The Weeknd,92,0.769,0.722,11,-5.485,0,0.0507,0.0584,2.56E-06,0.111,0.57,119.973,256000,4,920000
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,90,0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,171870,4,920000
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator",87,0.373,0.818,3,-3.19,0,0.102,0.36,0,0.434,0.361,97.571,253834,4,870000
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,92,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,261467,4,900000
5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,"Tyler, The Creator",87,0.661,0.878,1,-4.099,1,0.31,0.00289,0,0.381,0.514,82.557,165413,4,870000
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,92,0.66,0.756,0,-3.743,0,0.032,0.00289,0,0.193,0.838,116.034,170888,4,860000
7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Morgan Wallen,86,0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,204829,4,900000
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,90,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,157147,3,920000
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,88,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,274192,4,880000
6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),"Tyler, The Creator",86,0.392,0.555,4,-6.707,0,0.039,0.287,0.000253,0.13,0.191,96.063,278015,3,860000
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,88,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,155152,4,880000
2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler, The Creator",85,0.77,0.859,10,-3.382,0,0.275,0.362,0,0.673,0.64,129.77,207273,4,850000
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,85,0.525,0.488,0,-6.909,1,0.038,0.191,5.14E-05,0.135,0.253,84.999,194920,4,850000
21B4gaTWnTkuSh77iWEXdS,Juno,Sabrina Carpenter,87,0.633,0.725,5,-4.257,1,0.0427,0.0461,0,0.205,0.64,130.504,223192,4,870000
1YdtGoSYDvVQKoUqSDXX41,Noid,"Tyler, The Creator",85,0.38,0.784,1,-6.004,1,0.299,0.523,0.000139,0.494,0.418,82.318,284364,4,930000
1cOboCuWYI2osTOfolMRS6,Tu Boda,Oscar Maydon,93,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36E-05,0.0787,0.471,112.648,225881,3,850000
102YUQbYmwdBXS7jwamI90,Good Graces,Sabrina Carpenter,86,0.758,0.759,5,-5.315,1,0.0479,0.329,3.96E-06,0.144,0.732,126.012,185265,4,860000
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),Post Malone,84,0.644,0.874,0,-4.723,1,0.0265,0.0113,0,0.227,0.753,128.017,178206,4,830000
5AH31dDNgxCMGDdxubNNn4,NEL,Fuerza Regida,89,0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,149074,4,880000
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,83,0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,236907,4,840000
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,87,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,161831,4,890000
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,88,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,175459,4,820000
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,89,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,180304,3,870000
5iJKGpnFfvbjZJeAtwXfCj,28,Zach Bryan,82,0.492,0.519,7,-6.886,1,0.0288,0.227,8.47E-05,0.0693,0.435,80.868,233333,3,830000
7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,Morgan Wallen,82,0.486,0.702,1,-5.758,0,0.0298,0.239,7.54E-05,0.0912,0.382,81.053,198069,4,830000
6ie0uyyvOKTTuIFBMPiNIl,Judge Judy,"Tyler, The Creator",83,0.622,0.661,1,-5.906,1,0.0826,0.297,0.000135,0.165,0.362,76.331,269622,4,870000
4BSR9I4ExlCJdXJo2GpBD5,Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),"Tyler, The Creator",83,0.503,0.658,6,-5.823,0,0.154,0.46,0,0.382,0.515,121.784,253910,5,890000
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,90,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54E-05,0.185,0.69,103.969,175459,4,900000
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,87,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,171783,4,860000
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,86,0.722,0.709,9,-4.95,1,0.0273,0.0633,0,0.0804,0.604,81.012,171292,4,820000
3Umj02ZNl4d356pS1D38mn,Hey Jane,"Tyler, The Creator",83,0.495,0.784,10,-7.027,0,0.42,0.555,0,0.621,0.669,94.563,240742,4,870000
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,87,0.675,0.586,9,-6.086,1,0.0531,0.257,0,0.104,0.621,107.015,186365,4,830000
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,82,0.487,0.658,5,-9.973,1,0.0296,0.00877,0.00777,0.1,0.282,142.18,210950,4,820000
35D1RA5uVFVhMc1qX80TaQ,Balloon (feat. Doechii),"Tyler, The Creator",82,0.437,0.868,6,-3.03,1,0.112,0.731,0,0.234,0.475,111.774,154261,4,820000
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,84,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,171292,4,880000
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),Post Malone,84,0.638,0.855,7,-4.86,1,0.0264,0.00757,0,0.245,0.731,127.986,178206,4,840000
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,88,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,303440,4,820000
4Na2HfNSr58chvfX69fy36,one of wun,Gunna,84,0.915,0.453,10,-4.589,0,0.27,0.0872,0.000163,0.104,0.287,139.943,144000,4,880000
6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,Addison Rae,88,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,169698,4,840000
3GdwjAsCsoE79ObhsJFyYb,I Killed You,"Tyler, The Creator",82,0.749,0.896,2,-4.909,1,0.219,0.356,0.00075,0.267,0.447,97.121,168421,4,880000
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,88,0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,186365,4,840000
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,86,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,179587,4,850000
2tudvzsrR56uom6smgOcSf,Like That,Future,83,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28E-05,0.119,0.312,162.012,267707,4,830000
2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,Don Toliver,85,0.757,0.628,4,-6.715,0,0.101,0.189,0.0209,0.221,0.321,119.98,217333,4,850000
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,88,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,172533,4,880000
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,85,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75E-06,0.403,0.443,148.035,159636,4,860000
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,Tito Double P,88,0.745,0.513,1,-9.116,1,0.087,0.783,0,0.216,0.929,109.935,154620,3,760000
3yw3m8wgRB4ptDyAvtdhq5,Tomorrow,"Tyler, The Creator",81,0.463,0.541,1,-6.594,1,0.0385,0.811,6.61E-05,0.125,0.307,95.827,182326,4,810000
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,93,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,195824,4,930000
24XihnoVPWXlKJ4BgXqjVM,It's ok I'm ok,Tate McRae,85,0.754,0.514,1,-7.721,0,0.0471,0.0257,3.98E-05,0.0808,0.363,114.997,156522,4,880000
4CcozggmhXmndssEDH6YHR,High Road,Zach Bryan,75,0.47,0.229,4,-11.028,1,0.0406,0.815,0,0.172,0.213,113.404,199893,4,850000
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,85,0.411,0.619,1,-6.834,1,0.0368,0.62,0,0.11,0.337,177.937,186192,4,850000
5oIVNm56t6OIf9ZjdEG3ud,Coincidence,Sabrina Carpenter,83,0.418,0.815,9,-6.216,1,0.125,0.362,0,0.125,0.758,77.862,164203,4,860000
0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,86,0.464,0.745,4,-3.202,0,0.161,0.0235,0,0.363,0.262,180.098,190667,4,830000
2aYZaN5SmkRDLsrrV8GkBQ,LA PATRULLA,Peso Pluma,86,0.722,0.74,6,-7.22,0,0.063,0.68,3.27E-05,0.176,0.893,132.731,130615,3,780000
76JKIsdKrAfWUMjaA0u7v5,Too Sweet,Hozier,78,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,251424,4,780000
28drn6tQo95MRvO0jQEo5C,Type Shit,Future,84,0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,228267,4,840000
3t6gUcGYLrUuqwpXjOFWQc,I Never Lie,Zach Top,77,0.782,0.641,3,-6.431,1,0.0275,0.332,0.00923,0.108,0.522,107.997,224907,4,860000
3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,Charli xcx,85,0.776,0.667,7,-6.622,1,0.0983,0.0146,0.3,0.0761,0.618,130.019,145219,4,800000
0pvZCv4JOS5WBu7JITYef6,I Hope You Find Your Way Home,"Tyler, The Creator",80,0.621,0.596,4,-4.35,1,0.0607,0.294,5.53E-05,0.134,0.207,112.188,269704,4,850000
2cZOYofOX4d6g0OXxkaIjA,ALL RED,Playboi Carti,82,0.76,0.663,9,-4.763,0,0.0551,0.109,0,0.305,0.209,143.082,148053,4,830000
1jKXjxMWlq4BhH6f9GtZbu,TORE UP,Don Toliver,83,0.534,0.819,11,-4.329,1,0.038,0.0012,0.0011,0.112,0.0806,154.994,126987,4,780000
3EO58D1YpHnTvBy68gK8HE,Wind Up Missin’ You,Tucker Wetmore,78,0.571,0.717,6,-5.807,1,0.0365,0.508,1.17E-06,0.112,0.661,171.858,166667,4,890000
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,89,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77E-06,0.0922,0.936,120.208,146141,3,810000
3iPIDAFybaoyqX7hvAfWkl,Sharpest Tool,Sabrina Carpenter,81,0.716,0.63,4,-7.509,1,0.108,0.475,0,0.0943,0.588,91.003,218284,4,810000
2Qcbspnftnon37jibwyvMU,I'll Be There,Jin,89,0.538,0.738,10,-2.412,1,0.0445,0.0351,0,0.0898,0.736,148.887,181678,4,890000
19KlZwqlT3fguP2BeHF1Q1,Disease,Lady Gaga,86,0.562,0.917,11,-2.768,0,0.117,0.0513,0,0.488,0.501,100.987,229997,4,720000
19RybK6XDbAVpcdxSbZL1o,Apple,Charli xcx,84,0.804,0.957,0,-5.452,1,0.034,0.125,0.0174,0.114,0.962,126.035,151740,4,810000
4pkb8SbRGeHAvdb87v9rpf,Miles On It,Marshmello,81,0.634,0.761,5,-4.752,1,0.0472,0.00537,0,0.549,0.785,129.963,168454,4,830000
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,Gunna,81,0.887,0.727,4,-4.318,0,0.135,0.381,1.16E-06,0.213,0.932,130.035,90760,4,820000
2mWfVxEo4xZYDaz0v7hYrN,Juna,Clairo,80,0.606,0.714,3,-6.244,1,0.0339,0.238,0.098,0.106,0.448,141.512,195110,4,800000
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),Taylor Swift,84,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53E-05,0.0961,0.281,192.004,228965,4,860000
4CD5aJNhq5fGYu3QaHJrm8,This World's A Giant,Zach Bryan,71,0.42,0.297,1,-11.069,1,0.0503,0.869,0.000282,0.112,0.204,82.876,216160,4,790000
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,83,0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,218005,4,830000
6tWGe6nvXFWT0KhGCXM89q,Devil You Know,Tyler Braden,79,0.52,0.8,1,-4.256,1,0.041,0.00801,0,0.303,0.538,93.155,192693,4,690000
32lSgbCqRcIOyUSnfuUZEQ,Who,Jimin,88,0.66,0.757,0,-3.743,0,0.0321,0.00289,0,0.193,0.838,116.034,170888,4,840000
5wPnPIZS8wr4lPNLz4qvHK,Who,Jimin,88,0.66,0.757,0,-3.743,0,0.0321,0.00289,0,0.193,0.838,116.034,170888,4,850000
1C84d9abZVKWHT2YYpoean,Si No Quieres No,Luis R Conriquez,85,0.786,0.786,4,-6.372,0,0.0512,0.445,2.12E-06,0.0947,0.611,100.123,147011,1,770000
7mfVBpwMBLIlWeP5DBgPJc,This World's A Giant,Zach Bryan,69,0.42,0.297,1,-11.069,1,0.0503,0.869,0.000282,0.112,0.204,82.876,216160,4,770000
4w2GLmK2wnioVnb5CPQeex,360,Charli xcx,81,0.857,0.62,0,-8.13,1,0.0472,0.646,0.244,0.0934,0.796,120.042,133805,4,860000
4IadxL6BUymXlh8RCJJu7T,Too Sweet,Hozier,77,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,251424,4,880000
0io16MKpbeDIdYzmGpQaES,Embrace It,Ndotz,88,0.882,0.645,1,-7.233,1,0.0601,0.475,4.13E-05,0.057,0.788,114.933,104419,4,860000
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,Jordan Adetunji,84,0.645,0.634,10,-3.769,0,0.0341,0.158,3.78E-06,0.0908,0.352,160.017,122361,4,840000
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,86,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04E-05,0.074,0.295,115.842,228639,4,880000
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,86,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,180304,3,880000
5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),GloRilla,77,0.832,0.684,1,-4.691,1,0.359,0.00449,0,0.229,0.68,166.976,149461,4,820000
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,Billie Eilish,82,0.407,0.192,7,-10.99,1,0.0368,0.637,3.33E-06,0.21,0.159,128.173,293840,4,810000
5wbg8kepMFoMzHOEuxiI0q,Close To You,Gracie Abrams,80,0.586,0.72,6,-7.984,1,0.0775,0.0236,0.000124,0.0925,0.302,121.927,225973,4,780000
68mOSKT4uBkKddEAhlMO61,Home,Good Neighbours,81,0.584,0.673,6,-4.444,1,0.0298,0.0296,0.0614,0.121,0.138,77.002,157486,4,900000
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,78,0.803,0.512,9,-6.871,0,0.066,0.128,0,0.0928,0.435,96.02,161342,4,810000
0XkZmBCCcdMY0EPY8ij6Gb,Slim Pickins,Sabrina Carpenter,79,0.619,0.542,2,-8.681,1,0.0529,0.288,0,0.151,0.308,99.824,152195,4,790000
1tnZxHryc2wWtjUZC1LQw5,Noid,"Tyler, The Creator",79,0.38,0.77,1,-5.993,1,0.242,0.473,0.000151,0.243,0.47,82.157,287693,4,810000
2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,90,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,190428,4,810000
1yqdD2ScjkqvaNBUzPQ4vR,Who,Jimin,88,0.66,0.757,0,-3.743,0,0.0321,0.00289,0,0.193,0.838,116.034,170888,4,880000
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,81,0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,270698,4,790000
6KYOlIwDHbrbeBbJEtQ0Fj,オトノケ - Otonoke,Creepy Nuts,85,0.517,0.842,1,-6.905,1,0.348,0.062,0.0575,0.158,0.643,169.745,185627,4,790000
09LrGvT9KsACH66RHYMDyR,Don’t Smile,Sabrina Carpenter,79,0.628,0.453,1,-10.141,1,0.0271,0.448,0.000538,0.165,0.328,89.969,206296,4,840000
2yR2sziCF4WEs3klW1F38d,KEEP UP,Odetari,84,0.476,0.829,10,-3.806,0,0.0658,0.0172,0.00916,0.167,0.505,139.198,133227,4,810000
4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,81,0.594,0.811,1,-5.746,1,0.159,0.189,0,0.339,0.311,148.144,264324,4,780000
61SRKyox0R9jCzci4JXKBS,What He'll Never Have,Dylan Scott,78,0.489,0.755,6,-4.471,1,0.045,0.0124,0,0.28,0.384,113.05,153907,4,850000
3lUYO6zvXI88sNDpyKvIJ2,Or What,NLE Choppa,77,0.731,0.586,1,-7.564,0,0.172,0.116,0,0.0987,0.147,125.845,199165,4,890000
1osfLqL6L2iQsirRf83ded,Worst Way,Riley Green,76,0.366,0.492,11,-7.9,1,0.0324,0.0899,0.000994,0.132,0.349,197.768,220558,3,850000
2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE,89,0.894,0.725,10,-4.984,0,0.0432,0.00434,1.15E-05,0.0815,0.838,116.988,136627,4,800000
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,82,0.349,0.337,7,-10.671,1,0.0407,0.29,0.172,0.139,0.0365,142.01,343120,4,820000
6aJn7Cst74cj4lNIiPRgav,Touch,KATSEYE,85,0.739,0.904,5,-2.655,0,0.0442,0.549,1.03E-05,0.0948,0.788,167.033,129883,4,760000
6WTFHKrnZpwEBLRS10Ylqs,misses,Dominic Fike,80,0.578,0.509,2,-6.229,1,0.0279,0.13,0.734,0.344,0.586,119.945,74379,4,820000
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,Billie Eilish,82,0.467,0.392,9,-9.355,1,0.0908,0.2,0.0174,0.106,0.313,145.104,333987,4,760000
1kMWJ16W3Yk3hyNmaM7jfQ,Holy Smokes,Bailey Zimmerman,76,0.462,0.569,7,-7.908,1,0.0321,0.509,0,0.12,0.432,95.117,195158,4,770000
6HrALJOMsfPCCbUo5cJCON,ESCAPATE,Tito Double P,87,0.818,0.447,5,-10.247,0,0.047,0.514,8.14E-05,0.187,0.693,120.09,145184,1,870000
3aCPResPDNae3pXTocGpYe,LIL DEMON,Future,77,0.863,0.754,11,-5.851,1,0.0611,0.00125,0,0.0913,0.301,131.001,139197,4,780000
5VhvD0AKRprEaFtPNKGBQR,Dumb & Poetic,Sabrina Carpenter,78,0.471,0.389,7,-5.421,1,0.0264,0.772,0,0.247,0.238,78.092,133479,3,760000
0U60hgxzGit7juEuHul2y3,25,Rod Wave,76,0.427,0.5,0,-8.269,1,0.141,0.286,0,0.127,0.269,63.925,180000,5,760000
6PhRhocBXP4y7NpciGmzra,Después De La 1,Cris Mj,86,0.805,0.581,6,-5.091,0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,177600,4,860000
26QJuQfM8PVAWkIm1JRyqq,ss,Ken Carson,77,0.501,0.662,11,-7.161,0,0.083,0.0364,6.64E-05,0.152,0.0348,137.625,184375,4,770000
47Xj8eIAp7hYOOqArmkqZE,Spin You Around (1/24),Morgan Wallen,76,0.622,0.444,4,-6.06,1,0.027,0.795,0,0.152,0.603,141.952,209427,4,780000
36wAwEkSDpNQ4oQeRLYC3L,Am I Okay?,Megan Moroney,75,0.593,0.734,9,-5.416,1,0.0514,0.02,0,0.138,0.518,125.937,235003,4,810000
3FqUPvubYeRCMsdJ02QyZR,TÚ NAME,Fuerza Regida,81,0.76,0.747,0,-5.083,0,0.0282,0.0675,2.73E-06,0.309,0.884,128.912,152079,3,750000
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,84,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,142515,4,780000
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,78,0.831,0.643,1,-5.002,1,0.11,0.046,0,0.084,0.142,139.948,383639,4,780000
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,GloRilla,75,0.894,0.66,11,-5.349,0,0.33,0.0243,0,0.139,0.181,148.072,142703,4,850000
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,Cris Mj,85,0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,156171,4,790000
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),mgk,78,0.549,0.679,7,-5.501,1,0.0346,0.0103,0,0.365,0.235,100.214,189357,4,780000
0hhzNPE68LWLfgZwdpxVdR,us. (feat. Taylor Swift),Gracie Abrams,79,0.533,0.553,7,-6.486,1,0.0296,0.498,0,0.0911,0.391,102.043,242667,4,780000
5JiU3gLHz9AvUnrhXgOmos,Risk,Gracie Abrams,78,0.709,0.49,3,-6.038,0,0.0588,0.515,0,0.0844,0.476,113.05,191587,4,830000
2aGF1a9126wvzwrK01DLff,TEFLON DON,Future,56,0.916,0.578,11,-6.275,1,0.124,0.00349,0.00402,0.113,0.192,124.005,159894,4,820000
41EOhpn50qvd8iZSKw531W,LOS CUADROS,Peso Pluma,83,0.782,0.539,11,-10.68,1,0.0716,0.319,0,0.0905,0.939,122.149,160424,3,870000
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,82,0.795,0.63,7,-5.854,0,0.0434,0.157,0,0.0732,0.447,97.998,173640,4,750000
2dono2Koz7DEvGwxUsmMLq,Linger - SiriusXM Session,Royel Otis,78,0.404,0.393,2,-6.607,1,0.0262,0.806,0.000443,0.0938,0.403,98.217,186000,4,870000
6StwwqB84sJeLr7tZDTxEX,Guy For That (Feat. Luke Combs),Post Malone,78,0.611,0.911,8,-4.106,1,0.0647,0.0061,0,0.135,0.495,119.986,164011,4,780000
3fgehc497TFqKH1zBL2YNK,Heavy Is the Crown,Linkin Park,87,0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.489,127.939,167012,4,840000
6XjDF6nds4DE2BBbagZol6,Gata Only,FloyyMenor,87,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41E-05,0.0899,0.669,99.986,222000,4,790000
1XHr9xj3l6EJn9KzY2c5hJ,SKI,Future,55,0.816,0.562,11,-7.566,1,0.294,0.0801,2.74E-06,0.231,0.111,135.028,147593,3,890000
1GnLvY4K0rQas71s7ZwArA,PLUTOSKI,Future,55,0.794,0.533,9,-8.206,1,0.0591,0.14,2.76E-05,0.207,0.149,120.011,179023,4,850000
2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,Clave Especial,81,0.783,0.834,3,-4.623,0,0.029,0.539,0.000212,0.0903,0.92,139.995,160714,3,780000
4jH1hMmjAKym48o5tg94D9,TOO FAST,Future,52,0.542,0.61,5,-6.497,0,0.419,0.133,0,0.127,0.317,83.51,205731,4,860000
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,Omar Courtz,89,0.56,0.681,6,-6.304,0,0.244,0.103,0,0.106,0.388,155.079,223320,4,810000
4o7drGxPLryZ8AQ3wChg54,SOUTH OF FRANCE,Future,51,0.839,0.644,2,-7.131,1,0.0803,0.03,0,0.126,0.236,141.037,108953,4,890000
2dK0FAkNYCMCB5Rv5LZsHL,MJ,Future,50,0.795,0.447,9,-8.365,1,0.259,0.103,0.00214,0.137,0.0917,116.991,114916,4,810000
5ppb5wau793YRvH2DIz32M,PRESS THE BUTTON,Future,50,0.82,0.576,9,-7.488,1,0.296,0.0557,3.73E-05,0.104,0.183,141.003,170257,4,780000
37g7F9c9G4hSjcL3dDZ18x,SURFING A TSUNAMI,Future,50,0.813,0.764,0,-7.212,1,0.0865,0.232,0,0.239,0.948,146.082,213699,4,790000
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,Drake,79,0.694,0.574,1,-6.144,0,0.0483,0.193,0,0.082,0.286,146.007,126356,4,790000
1cGABOlfqiaXwb3SzukpJ5,LOST MY DOG,Future,48,0.523,0.234,7,-9.214,0,0.0952,0.972,0.000151,0.138,0.482,83.462,173737,4,820000
3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),LISA,89,0.733,0.786,5,-3.951,0,0.112,0.128,0,0.31,0.672,109.954,155757,4,730000
5il0jwWUlvgtIzWvzJi12z,Lie To Girls,Sabrina Carpenter,78,0.661,0.414,5,-9.073,1,0.0404,0.464,0,0.37,0.224,119.921,202001,4,810000
